ISO3 code,Economy,Indicator code,Indicator name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
DZA,Algeria,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.2248,83.1322,83.3849,84.3612,85.3003,84.4145,84.9874,84.9764,85.7773,84.843,86.3236,86.6017,86.8293,85.6852,86.3286,86.9049,85.8666,88.4892,87.4535,87.9404,87.5017,87.1518,87.9801,88.8887,89.502,89.3427,89.7407,89.4437,90.3603,91.3996,91.0271,91.3609,91.1985,90.0108,,
DZA,Algeria,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1464,0.3264,0.2705,0.3246,0.4729,0.3589,0.4228,0.2831,0.1749,0.2648,0.1752,0.4588,0.3666,0.3342,0.4201,0.0294,0.3423,0.1145,0.2709,0.2344,0.3512,0.2992,0.4332,0.1995,0.3569,0.2912,0.0755,0.1615,0.2538,0.4052,0.3274,0.1317,0.2549,0.5139,,
DZA,Algeria,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.1631,56.4253,57.5739,57.9014,55.992,57.3501,56.0229,57.5153,56.6108,56.9992,55.0575,54.8843,57.4545,55.8372,56.3038,55.3367,57.0644,54.7245,55.3529,56.6553,57.1557,54.5306,58.1758,55.6261,53.5119,55.5498,54.3418,55.4874,54.692,54.7877,53.2289,56.0014,52.7021,52.6931,,
DZA,Algeria,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3066,5.3953,0.5067,3.1406,4.0716,3.4249,0.6102,-1.3394,-4.1307,0.7311,4.3334,-1.4222,3.1387,-0.9872,1.6534,3.1577,-0.2605,1.8144,0.3505,3.1511,1.9765,1.5295,5.2841,3.044,-0.3377,1.1735,1.1985,1.589,7.6995,2.3153,-3.7016,0.0312,-3.4427,0.5637,,
DZA,Algeria,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2178,6.7756,6.4511,7.4035,7.2117,7.3629,7.1592,6.5143,7.4682,8.1725,7.416,6.9985,6.4974,6.7574,7.4379,7.748,7.3419,7.6114,7.5653,7.4647,6.8822,7.2984,6.7872,7.2201,7.3769,8.0508,6.5566,7.4522,7.952,7.5909,7.6279,7.5053,7.8606,6.6677,,
ECU,Ecuador,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.706,33.6151,29.4555,36.3891,36.5192,33.3611,33.6363,34.3831,34.7819,35.0822,36.0943,34.7826,37.1642,36.3197,34.3639,38.398,33.1613,35.8435,38.1116,34.8817,37.0969,37.7145,35.0568,36.7829,36.7648,36.1243,41.9812,36.0016,39.6877,37.0422,35.8045,38.3334,39.576,40.2688,,
ECU,Ecuador,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5098,86.8662,84.9604,84.4795,85.6223,85.297,86.5008,84.9723,88.1547,87.1948,85.4128,86.4428,87.9129,88.4511,86.7422,88.5804,86.7021,88.4385,89.6496,88.5688,88.0545,89.627,89.2762,90.5136,89.5517,89.8919,89.1432,91.146,91.1313,90.5593,91.915,92.8317,92.0875,92.7245,,
ECU,Ecuador,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3952,-2.5,-2.1812,-2.4845,-2.3493,-2.3357,-2.4448,-2.3552,-2.3985,-2.5,-2.4679,-2.5,-2.4834,-2.5,-2.2929,-2.2358,-2.3107,-2.2756,-2.4694,-2.5,-2.5,-2.3507,-2.4008,-2.4373,-2.2726,-2.3794,-2.5,-2.5,-2.3462,-2.303,-2.3618,-2.2004,-2.2318,-2.3751,,
ECU,Ecuador,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6083,12.8212,14.1251,15.756,17.2861,15.0923,16.1393,13.9382,15.1603,15.3812,11.0968,13.366,15.3307,14.2379,11.9514,10.021,13.0375,13.3988,12.1003,13.5608,14.0258,14.1922,9.5723,11.0547,12.4892,13.7244,13.52,13.414,12.051,12.0547,11.3737,13.5385,10.9254,13.5012,,
ECU,Ecuador,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2266,-0.4056,-1.9348,-3.6818,-1.9121,-1.118,-6.2155,-0.7864,2.0179,1.1251,-1.5335,-0.1756,-1.6834,0.0789,3.5573,2.1283,1.009,-1.5252,1.5819,-4.5102,-0.9239,1.1663,1.5581,1.3817,0.4441,-0.7823,1.052,-2.6751,-2.4047,-0.1387,0.14,-4.857,0.8449,1.6388,,
ECU,Ecuador,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6537,4.8796,3.3509,3.5118,3.4949,3.6543,3.528,2.989,3.4191,3.6436,4.3067,4.7935,4.3601,3.3047,3.3445,3.6127,4.5847,3.6097,3.0286,3.4418,4.0709,4.0374,3.5923,4.0341,2.5558,3.7443,4.1227,3.276,3.2742,2.7592,4.4873,3.3323,3.8129,3.9943,,
EGY,"Egypt, Arab Rep.",EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.461,73.2791,72.658,74.233,76.605,73.8465,72.4271,71.4053,72.1943,76.5156,74.2956,73.8718,73.8049,75.5569,75.0579,75.1406,78.5355,79.0629,72.9168,76.942,74.8831,76.0903,77.3554,76.4614,77.4978,78.5328,77.926,76.1932,76.3784,74.9074,76.229,82.011,76.6528,76.0001,,
EGY,"Egypt, Arab Rep.",EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9937,80.8995,81.0813,82.615,82.1771,81.5638,81.8982,82.0857,83.4376,82.7412,81.8032,83.4491,82.5081,85.7351,83.4652,84.3583,84.9443,84.7568,85.0057,85.8252,86.9587,86.6018,87.4206,85.6505,86.9917,87.112,87.5186,88.5887,87.5611,87.6634,88.6649,87.0652,88.5483,88.8804,,
EGY,"Egypt, Arab Rep.",CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2396,-0.0023,-0.2566,-0.1454,-0.094,0.0333,-0.1304,-0.0168,-0.0451,-0.1143,-0.2599,-0.3013,-0.1164,-0.1943,-0.0188,-0.0396,-0.1513,-0.2681,-0.0678,-0.2513,-0.2201,-0.2467,-0.1458,0.0113,-0.1297,-0.1823,-0.3122,-0.0629,-0.2228,-0.115,-0.1716,-0.0285,-0.148,-0.1362,,
EGY,"Egypt, Arab Rep.",EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0445,16.3963,14.4886,12.943,13.0007,12.1286,11.4109,11.9268,11.5177,13.576,10.9091,14.4357,13.484,12.3067,12.1964,11.28,12.441,13.588,10.8212,9.4958,12.7707,12.1225,9.8756,10.3758,10.1072,10.2291,10.7504,10.7561,10.0997,9.8587,10.5727,11.0874,10.2815,12.4139,,
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9825,-2.2648,3.0216,3.2261,0.6254,-2.0257,1.7324,1.693,-1.0918,-1.9158,1.4934,1.1296,0.6691,1.5037,-1.0447,0.6252,3.0456,0.8373,-2.4677,0.5305,-0.9631,2.3801,2.5094,-2.4347,3.6098,-1.0682,5.6102,1.5903,-1.4037,-1.1427,2.5825,0.734,1.4706,5.7442,,
EGY,"Egypt, Arab Rep.",SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6994,11.079,11.7589,11.1843,10.2457,11.3017,10.4675,11.7524,10.6376,12.5338,11.7827,10.6507,11.059,11.4258,11.4409,11.2702,11.6751,10.9875,10.8657,10.8756,11.4782,11.2316,11.1947,11.4466,10.0235,11.2041,11.1583,11.8834,10.2847,11.8276,11.0867,11.2935,11.887,11.3294,,
ERI,Eritrea,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6569,19.4907,18.1892,19.2492,18.0251,19.517,15.0843,20.7642,19.8127,19.5337,20.7957,17.639,24.5147,20.6006,20.6645,19.1754,21.304,24.1801,23.628,23.415,22.9489,21.2891,19.2558,21.9041,21.9844,24.7037,23.3749,26.1308,25.4511,22.2932,19.7659,26.2773,26.3749,21.0737,,
ERI,Eritrea,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4077,63.7561,63.8289,65.2422,65.2761,64.9714,65.0789,65.4435,64.8803,65.4063,64.9785,65.6839,65.9071,65.9421,66.8098,66.6912,67.6021,66.1525,67.6097,68.0556,67.9519,68.3124,67.4322,69.2355,69.7184,69.8452,70.5313,70.1116,70.5833,70.5752,71.2504,69.6886,70.4855,72.7199,,
ERI,Eritrea,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8027,-0.5243,-0.3668,-0.5187,-0.5561,-0.4919,-0.5499,-0.5038,-0.5895,-0.3744,-0.3367,-0.5235,-0.6739,-0.5703,-0.5296,-0.4468,-0.6284,-0.5998,-0.4462,-0.3948,-0.5821,-0.6675,-0.1134,-0.4135,-0.5395,-0.4032,-0.5224,-0.4034,-0.4883,-0.4965,-0.5211,-0.6812,-0.2749,-0.6205,,
ERI,Eritrea,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3072,56.948,55.7451,57.0297,58.0589,58.4402,58.0894,56.3288,56.7816,57.2391,53.9106,57.3231,54.2013,59.3678,55.6205,55.8699,54.9127,55.0423,59.3184,57.2378,53.4235,57.9236,57.3771,55.0854,55.8873,55.3248,58.2261,53.9928,55.3263,54.385,52.7977,58.1547,53.0149,55.0375,,
ERI,Eritrea,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9938,1.3602,3.4128,0.2961,3.8249,1.6853,5.2581,5.7623,0.8911,2.5498,2.8166,3.9063,2.3939,2.8334,1.7494,2.646,5.6028,3.9731,4.1111,4.1656,1.9734,3.155,-0.355,5.5299,-4.5995,2.1401,5.2102,-1.0517,3.3574,0.656,1.4359,4.7228,2.8531,-2.728,,
ERI,Eritrea,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.282,4.2578,3.9946,4.6442,4.6115,3.599,5.0218,3.7824,3.2888,3.4533,2.6418,4.5737,4.5675,3.2624,3.6562,3.818,3.29,2.8926,3.665,3.6096,3.576,3.8815,4.4849,3.6186,3.8554,4.1336,4.0472,3.463,3.8184,4.0439,3.206,4.4019,4.486,3.4088,,
ESP,Spain,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3563,36.4036,34.1778,36.3822,35.8955,32.7832,36.7873,33.8187,38.0474,34.9766,36.1464,39.3636,37.7618,34.7601,35.0392,36.0204,38.1583,38.2356,35.9828,35.4846,38.5322,37.7553,42.5834,38.4922,42.1975,36.3782,35.7226,36.7788,41.5473,42.8312,37.9047,38.6979,37.431,36.2957,,
ESP,Spain,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2556,76.1093,76.1893,75.3108,77.9929,76.5282,77.6078,76.2672,77.5285,78.164,78.4426,78.5546,79.0765,78.0265,79.3388,79.5219,79.8662,79.9888,79.1623,79.3767,78.9095,81.5849,81.843,82.1057,81.9263,80.2244,81.3595,82.5672,82.7893,82.7527,83.476,83.4402,83.7775,83.4196,,
ESP,Spain,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1335,-0.036,-0.144,-0.0768,-0.0261,0.135,0.0106,-0.0067,-0.1342,0.1099,-0.0626,0.0037,0.1933,0.0767,-0.1797,-0.1967,0.008,-0.1298,0.0935,0.0208,0.0355,-0.0691,0.2246,0.3568,-0.0177,0.058,0.0274,-0.0155,-0.0842,-0.1145,-0.1206,0.0643,-0.0467,-0.2937,,
ESP,Spain,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.4689,77.6642,79.6616,78.1213,75.2636,74.0571,76.2424,76.304,78.5764,77.0683,78.7022,74.9344,78.2895,77.8431,73.6543,78.5856,76.6618,77.0297,75.0643,78.1945,74.4229,77.3698,77.2725,74.5004,78.8567,76.1489,76.7025,73.351,78.7382,73.6448,76.939,73.8295,74.3132,76.3448,,
ESP,Spain,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.033,-0.7141,5.1903,5.0766,0.1192,6.4607,-1.178,0.9022,3.6616,0.3302,3.1237,3.0668,1.9964,4.5451,1.8932,3.043,5.3303,4.4408,4.4292,-0.4088,3.7761,0.2679,-0.7394,2.2849,0.2034,4.4407,4.5005,-2.2924,0.3934,-1.1853,1.3075,3.6021,1.8584,0.9897,,
ESP,Spain,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.42,4.6175,6.3883,5.4977,5.7308,5.5062,6.5413,5.1544,5.7758,6.0336,4.9644,5.3099,5.6958,5.3266,5.3621,5.595,6.0947,5.5985,6.3091,5.271,5.1439,6.7331,5.4409,5.1144,4.8989,6.3074,5.5992,5.643,5.6903,6.2764,5.6801,6.9419,5.8368,6.3008,,
EST,Estonia,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.256,10.7226,9.7716,11.7594,12.2657,10.2503,11.8782,14.1679,15.9854,13.7042,15.871,11.0368,13.8493,15.2725,10.9528,11.9243,16.5213,11.2453,10.6632,16.5515,16.039,14.6597,13.8541,13.2185,14.8094,17.5551,15.0226,19.0294,13.0496,14.9561,14.3994,13.1252,15.1393,16.4302,,
EST,Estonia,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1766,78.7436,77.6288,78.4274,77.8101,79.3497,80.176,78.9321,77.9631,78.5682,79.4828,79.8725,80.316,80.3754,80.2628,79.9983,81.0782,82.4912,82.0732,81.935,82.5809,81.7104,81.8506,81.909,82.657,82.6696,84.2239,83.127,83.1151,85.5613,83.8962,84.6301,85.1183,84.0979,,
EST,Estonia,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2192,-2.291,-2.1804,-2.449,-2.3555,-2.3627,-2.3358,-2.5,-2.3541,-2.5,-2.3244,-2.5,-2.5,-2.2692,-2.4331,-2.486,-2.2149,-2.3281,-2.2628,-2.3874,-2.0459,-2.44,-2.1581,-2.3748,-2.5,-2.3095,-2.3297,-2.4936,-2.4781,-2.3704,-2.3255,-2.5,-2.2411,-2.4268,,
EST,Estonia,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7933,56.1225,54.5955,56.3752,55.1279,54.3887,54.0818,54.955,53.5306,52.7921,54.9058,53.6942,53.8813,55.385,53.5001,53.6135,52.6115,54.077,53.8757,54.6221,52.3222,52.4242,54.2191,53.3292,51.5116,54.7508,50.1632,53.8074,50.6531,55.2996,50.074,54.0393,52.1085,51.601,,
EST,Estonia,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1945,5.3108,1.47,1.6916,5.355,-0.5373,2.2705,11.3328,1.311,6.6005,2.2662,5.0036,5.3669,6.5534,3.2304,8.7032,2.2577,4.3166,4.3442,0.9261,3.0164,4.1348,2.6507,9.8333,1.6345,6.6796,5.8722,3.6964,1.568,1.8104,2.4361,-0.7333,1.2224,0.0248,,
EST,Estonia,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.456,13.0923,13.176,13.0775,12.8665,13.5134,12.4777,12.8364,13.1566,12.1225,14.3314,12.7973,12.8541,13.4115,13.2405,12.8021,12.8481,12.031,12.5048,13.0417,13.005,13.3936,12.7228,12.0894,13.3114,13.5011,13.2322,12.7012,13.3053,14.4975,12.8406,12.1272,12.4899,13.0958,,
ETH,Ethiopia,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.844,36.5424,37.1143,39.5738,39.274,38.5328,32.6282,38.9457,38.6646,37.9155,34.0931,36.15,35.5199,33.9736,38.1478,36.7079,43.7042,38.2661,41.3411,35.7654,37.9934,39.3974,37.5373,38.6592,39.2177,39.3358,43.6638,40.86,41.2126,41.4829,41.7788,40.5378,40.2121,41.3372,,
ETH,Ethiopia,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.7392,77.9647,77.1214,78.178,77.6581,78.0908,77.9349,78.4184,79.8868,79.1377,79.422,78.406,79.5663,79.8707,79.6504,80.5811,80.4704,81.1277,81.4109,80.7991,81.4948,82.1256,83.2612,82.7691,82.2842,83.3829,84.6798,84.2971,84.2518,84.6442,85.4657,85.4242,85.2671,85.9186,,
ETH,Ethiopia,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3385,-0.389,-0.1899,-0.2005,-0.274,-0.1096,-0.4323,-0.2729,-0.2669,-0.4051,-0.0294,-0.3718,-0.2793,-0.0998,-0.1312,-0.3417,-0.1268,-0.174,0.0712,-0.1603,-0.2257,-0.3115,-0.298,-0.3078,-0.0442,-0.2066,-0.1409,-0.027,-0.4918,-0.0553,-0.2021,-0.1565,-0.3081,-0.2994,,
ETH,Ethiopia,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1107,54.8743,52.7224,53.0357,50.7694,50.0771,49.7262,50.085,47.6583,49.57,49.7369,50.2344,50.6151,50.8811,50.235,49.3053,47.1524,49.1545,48.4788,50.5565,51.1414,51.1053,50.7529,49.3371,48.6745,48.2568,47.0362,50.7052,48.8754,47.1879,47.7377,47.597,48.882,50.3386,,
ETH,Ethiopia,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8666,-1.8947,3.2636,3.3461,3.1743,2.1679,4.2802,3.9019,3.6745,4.7682,2.662,2.5201,7.1869,5.135,5.804,6.8019,5.0515,6.0576,-0.2118,4.247,3.2798,7.9308,6.0557,2.1605,4.6686,4.1558,4.8724,1.1895,4.6366,3.1662,4.4427,1.9256,2.2739,6.6712,,
ETH,Ethiopia,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.038,9.0749,9.538,9.1778,9.1212,9.6163,8.8112,9.0598,10.5908,9.7935,9.1905,9.7729,9.8474,10.061,9.5002,10.052,8.5445,9.0356,9.6457,9.7286,9.1079,9.6935,9.2518,9.4253,10.0761,10.0182,9.0652,9.0351,9.3582,9.5504,9.2348,10.0841,9.7374,9.7668,,
FIN,Finland,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.3622,84.3798,76.5549,84.0134,84.3639,81.7804,85.3411,82.8191,83.2201,83.9243,89.7684,86.2341,85.0975,82.0196,84.2824,82.519,85.9395,84.7262,82.3462,84.9075,83.1964,85.3477,83.4771,85.4002,86.9962,85.5391,85.0135,86.3518,87.4896,84.0309,86.9166,89.1803,87.8426,86.9608,,
FIN,Finland,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3596,94.4598,94.9507,92.9786,93.605,95.9017,94.1436,95.919,95.5662,95.3008,96.6275,96.7586,98.5361,96.5979,98.4999,97.8797,97.319,98.7372,98.8004,98.6265,99.0608,98.6202,98.6872,100.0,99.6686,100.0,100.0,100.0,99.7043,100.0,100.0,100.0,100.0,100.0,,
FIN,Finland,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.429,-1.4565,-1.4349,-1.3589,-1.415,-1.5403,-1.6558,-1.3209,-1.5496,-1.5778,-1.7295,-1.4804,-1.5032,-1.7029,-1.4667,-1.5808,-1.1982,-1.5894,-1.5733,-1.626,-1.3677,-1.5658,-1.608,-1.4362,-1.6867,-1.446,-1.3073,-1.4531,-1.4445,-1.4166,-1.3159,-1.3759,-1.4683,-1.4126,,
FIN,Finland,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5668,11.9802,9.2274,10.1052,5.9519,11.0979,9.4499,12.0024,10.841,11.8619,8.4703,11.5733,13.0945,11.0019,10.9612,9.9501,8.8287,10.6775,7.1966,8.7491,6.6391,8.1602,10.0988,9.8138,9.0521,9.1513,5.9869,8.1769,7.6337,7.5871,9.3951,7.1249,7.4287,5.1251,,
FIN,Finland,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7818,-2.7661,0.1515,-2.4243,0.2149,-0.4082,4.1336,1.1965,-4.6456,-3.2087,0.0915,-2.3711,-7.4674,3.3274,1.7541,1.2559,-1.5648,1.0227,-1.8074,0.4656,-2.348,3.7442,-3.9721,3.0342,0.0508,-1.2702,0.371,1.7869,3.3704,0.7364,-2.2732,0.0926,4.4955,3.3227,,
FIN,Finland,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7642,3.7076,3.6595,3.8891,3.0815,2.6322,3.3443,2.901,2.7823,2.9496,4.5524,3.3778,3.4907,2.6986,2.3879,2.9002,4.0289,3.4769,3.6091,3.6791,3.0141,4.0038,2.9934,4.0129,3.5309,2.4152,2.9358,2.4173,3.8914,3.2974,2.1956,3.4976,3.0412,2.5679,,
FJI,Fiji,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9114,12.92,12.2686,12.2066,10.1289,10.6963,16.0253,12.6577,13.7996,9.8168,11.4193,15.4251,15.1109,18.0122,17.3413,14.344,15.9013,14.4722,19.3651,17.7035,15.8948,16.1062,18.7451,17.1646,19.2727,11.9181,17.3779,15.5746,20.2682,19.9982,17.1211,20.2767,20.9217,17.6543,,
FJI,Fiji,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.373,79.6204,79.7238,80.8381,80.1124,80.7137,82.023,81.1608,80.0394,81.9393,81.3384,82.8377,82.9524,83.8226,83.6215,84.0176,82.8602,84.2886,85.4702,83.5945,85.8352,84.206,84.2139,85.3824,85.9682,86.3748,85.126,86.4931,85.847,85.4543,86.1525,86.5447,87.8127,88.5672,,
FJI,Fiji,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3208,-2.1018,-2.2853,-2.0686,-2.2188,-2.2702,-2.0481,-2.2145,-2.182,-2.4105,-2.0305,-2.0455,-2.1434,-2.3274,-1.9989,-2.224,-2.1985,-1.8666,-2.2285,-2.055,-2.0766,-2.0972,-2.1102,-2.0989,-2.1114,-2.1503,-1.9627,-2.3016,-2.0215,-2.0454,-2.0602,-2.01,-2.1552,-2.3683,,
FJI,Fiji,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0045,30.5461,30.8551,30.0093,31.0769,30.818,28.0666,32.6033,34.8034,32.3023,31.0085,31.1508,30.5214,31.208,30.9374,29.6514,33.3573,28.5222,31.7504,30.4411,33.3642,30.9442,29.8131,29.9014,30.2528,28.3987,28.8826,27.2755,28.4885,29.9338,30.1632,26.6639,29.3471,30.318,,
FJI,Fiji,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8947,1.7175,2.2715,1.95,1.7101,3.7365,9.0712,1.4427,2.5066,3.1727,1.5836,6.0475,-2.6253,1.9743,5.3477,2.5667,1.2498,4.4038,5.5678,3.8285,1.2989,4.4424,2.2968,5.1649,7.0101,-3.212,3.5796,-1.0374,9.4064,2.1316,5.1679,3.2136,1.2942,0.9968,,
FJI,Fiji,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1885,3.8736,4.3674,3.4233,3.5396,3.262,3.2521,2.8747,3.4376,3.001,3.6166,3.4806,3.5395,4.2332,3.3768,3.774,4.4214,4.0489,3.9722,3.2423,3.5104,2.7365,3.6451,3.5329,3.4073,3.9092,2.7917,4.2131,3.8465,3.3603,3.3213,3.6359,4.156,3.4464,,
FRA,France,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4455,70.3437,74.0215,69.8697,70.6985,73.8343,71.3515,73.4816,69.5349,71.0969,74.6263,70.4548,71.6549,72.6208,70.2792,71.5799,72.7828,72.8008,75.4182,76.0904,71.4453,73.53,74.806,76.6402,75.1945,74.4893,75.3906,75.555,72.5021,74.8931,77.5758,74.3928,75.2164,74.6224,,
FRA,France,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.4695,53.587,54.062,53.6606,53.3969,53.8661,55.4319,56.6486,56.4265,54.4951,56.5043,55.54,55.8547,56.201,57.3854,57.838,57.2421,57.5057,58.192,58.525,59.2615,57.5431,58.8366,58.2161,59.2798,59.3896,59.7832,59.4308,59.1307,58.895,60.7156,60.7258,60.7798,62.6286,,
